album_id,wikipedia_album_name,spotify_album_name,track_id,track_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
5pmuwmV2OcuiTX7kNczQ16,13,Calle 13 (Explicit Version),2I8R6q0jiDVPslenoohZL2,Suave Mix - Blass Remix,0.888,0.833,7,-3.839,1,0.214,0.0901,1.52e-06,0.102,0.69,92.002,220893,4
3GuACYPjuuQFz3H3pa2lf0,13,131,4MooN1Dh9PqgWHX7Kdrb8e,Hurt,0.328,0.906,5,-2.312,1,0.0685,0.000486,2.09e-06,0.237,0.326,73.31,172779,4
3GuACYPjuuQFz3H3pa2lf0,13,131,79OnJd6LcQGSAnk53LG26V,One Car Garage,0.487,0.969,8,-2.521,0,0.0568,0.000545,0,0.265,0.72,155.027,203696,4
3GuACYPjuuQFz3H3pa2lf0,13,131,237gBvi1zCRMIGg63Ex4S4,Sure,0.447,0.93,7,-2.852,0,0.0416,0.000383,0.000482,0.134,0.312,147.009,234446,4
3GuACYPjuuQFz3H3pa2lf0,13,131,7j1ylXps3JE1fTaISczrvA,Miracle,0.456,0.983,5,-1.355,0,0.0577,0.000389,0,0.111,0.417,147.026,227038,3
3GuACYPjuuQFz3H3pa2lf0,13,131,2vRZcqelOdc9rXSyidYxM4,Cloud 9,0.273,0.952,11,-2.681,0,0.0778,0.000802,0,0.205,0.629,167.835,215971,4
3GuACYPjuuQFz3H3pa2lf0,13,131,36KKWOypFJeLf4ubYZ1xfP,Helpless,0.623,0.876,2,-4.839,0,0.0305,0.00193,0,0.0803,0.183,103.978,204940,4
3GuACYPjuuQFz3H3pa2lf0,13,131,4aCywX6gxr1DsjjHhi0T6u,Porcelain,0.588,0.466,8,-6.678,1,0.0257,0.463,2.96e-05,0.118,0.228,110.069,270416,4
3GuACYPjuuQFz3H3pa2lf0,13,131,42aTogLFq6HjuVR29oBdvd,Never,0.57,0.712,2,-4.621,0,0.0337,0.0359,3.33e-05,0.349,0.319,134.942,162669,4
3GuACYPjuuQFz3H3pa2lf0,13,131,2lXM5HnXgTWRtLb8qbhqis,Young Lonely,0.45,0.929,8,-2.191,1,0.0591,0.0147,0,0.125,0.189,164.904,197404,4
3GuACYPjuuQFz3H3pa2lf0,13,131,5hrZ5uYcLaFDWFMNnwJmHK,Blue,0.519,0.899,1,-3.463,1,0.0319,0.00139,0,0.37,0.545,153.9,163040,3
3GuACYPjuuQFz3H3pa2lf0,13,131,5kpayWWWft6y4ah5PA6Rio,Re,0.49,0.914,7,-4.004,0,0.0655,0.000775,0.51,0.125,0.135,155.023,329022,4
3uZmYurE01PSOXcBfWH6sc,13,"Noise Pollution (feat. Mary Elizabeth Winstead & Zoe Manville) [Version A, Vocal Up Mix 1.3]",6UL2p4Uutwc5fh0iVEpbCn,"Noise Pollution (feat. Mary Elizabeth Winstead & Zoe Manville) - Version A, Vocal Up Mix 1.3",0.488,0.805,7,-2.535,0,0.0522,0.117,0.000227,0.172,0.452,100.028,225146,4
21wERoyBas2JCRCgysPDJX,13,13 Songs,5FFowl1Ve4S5OehL6OywSg,Waiting Room,0.616,0.727,1,-8.176,0,0.0365,0.00401,0.86,0.157,0.537,92.259,173267,4
21wERoyBas2JCRCgysPDJX,13,13 Songs,329a9qBXeVyhiPQzNd0klP,Bulldog Front,0.374,0.672,9,-7.932,1,0.048,0.00319,0.00387,0.411,0.411,134.964,173427,4
21wERoyBas2JCRCgysPDJX,13,13 Songs,44qEQsgGIiKEE6oYwOGo2s,Bad Mouth,0.452,0.652,9,-8.301,1,0.0368,0.000697,0.564,0.321,0.544,91.259,155627,4
21wERoyBas2JCRCgysPDJX,13,13 Songs,4kK1sfeQRLpiZIeRENnDdj,Burning,0.582,0.804,11,-7.752,0,0.046,0.000315,0.346,0.367,0.917,126.31,159667,1
21wERoyBas2JCRCgysPDJX,13,13 Songs,1nEchyBF1nPPfIAq4YGRyc,Give Me the Cure,0.36,0.839,11,-6.765,0,0.0601,0.00207,0.000115,0.0903,0.433,133.216,178280,4
21wERoyBas2JCRCgysPDJX,13,13 Songs,5PLMEgH5yDagvs0zLdDOn9,Suggestion,0.479,0.506,2,-8.293,1,0.0388,0.00128,0.592,0.0806,0.416,89.197,284147,4
21wERoyBas2JCRCgysPDJX,13,13 Songs,1Nvy8JAL3DrO0a6xdgJSvv,Glue Man,0.315,0.798,7,-7.307,1,0.0441,5.94e-05,0.303,0.372,0.165,109.753,263787,4
21wERoyBas2JCRCgysPDJX,13,13 Songs,5cwA1kFTS1l5BCzKigByg0,Margin Walker,0.24,0.989,11,-4.304,1,0.142,0.0118,0.737,0.48,0.283,146.438,150467,4
21wERoyBas2JCRCgysPDJX,13,13 Songs,6JPcT2uMbQzmdp6VJFa9bA,And the Same,0.387,0.875,4,-5.144,0,0.0536,0.0027,0.41,0.396,0.768,133.35,207093,4
21wERoyBas2JCRCgysPDJX,13,13 Songs,7lUODpOGAOl6IuLY73ZP9b,Burning Too,0.435,0.92,11,-5.667,1,0.133,0.0163,0.347,0.306,0.567,95.596,170880,4
21wERoyBas2JCRCgysPDJX,13,13 Songs,0lTsTAGQy0MKdzQPdCJkRc,Provisional,0.493,0.859,4,-5.063,1,0.0682,0.00114,0.00545,0.484,0.465,134.677,137720,4
21wERoyBas2JCRCgysPDJX,13,13 Songs,4gXeCpsRwaa4puBYzEIynv,Lockdown,0.344,0.995,11,-4.827,0,0.317,0.000668,0.708,0.188,0.144,76.978,130560,4
21wERoyBas2JCRCgysPDJX,13,13 Songs,4VMMmrVvOlb2FEXJEWktNg,Promises,0.459,0.525,11,-7.254,0,0.033,0.0049,0.483,0.339,0.216,123.244,242120,4
7C1z72Vbgdu8St7USs4q76,13,13,2HrYDWxXQKIvOvwS293bX4,Ride It,0.749,0.702,3,-4.949,0,0.0862,0.159,0.0024,0.066,0.357,130.051,223500,4
7C1z72Vbgdu8St7USs4q76,13,13,5Hfi7ZlAERXAvqmXUrVYa2,Wanna Lose You,0.55,0.794,9,-6.707,0,0.0856,0.101,2.74e-05,0.418,0.463,159.923,188250,4
7C1z72Vbgdu8St7USs4q76,13,13,6A6WvBJi7SwrhufXPjvUJz,Lost & Found,0.631,0.848,0,-3.398,1,0.042,0.0377,7.35e-05,0.173,0.308,143.959,270000,4
7C1z72Vbgdu8St7USs4q76,13,13,757zRXK43lylLObZ69G0uN,Over The Edge,0.645,0.636,9,-4.766,0,0.0303,0.237,0.000177,0.193,0.232,140.028,214500,4
7C1z72Vbgdu8St7USs4q76,13,13,30fZhS5fUApGuQIZTduWcw,Young In Love,0.65,0.919,1,-6.403,0,0.0713,0.103,1.88e-06,0.184,0.497,103.006,238885,4
7C1z72Vbgdu8St7USs4q76,13,13,0BSHH0asHMdca5NXesp0N9,Going Under,0.699,0.967,6,-1.879,0,0.0562,0.0474,0.00204,0.175,0.284,125.991,185000,4
7C1z72Vbgdu8St7USs4q76,13,13,4IFwAEtWt8D1Mr1ctqQX74,Higher,0.766,0.744,11,-6.97,0,0.239,0.00967,0.164,0.0766,0.543,126.036,217143,4
7C1z72Vbgdu8St7USs4q76,13,13,7p9jHBSk1pOciORji5sPV8,Miracle,0.468,0.776,11,-4.139,0,0.0369,0.0064,0.0246,0.0723,0.217,127.982,198250,4
7C1z72Vbgdu8St7USs4q76,13,13,5nA6Z0qJWAlJpOI86UnIaU,Wrong Places,0.609,0.786,7,-6.385,1,0.0546,0.000143,0.00117,0.227,0.152,126.937,197500,4
7C1z72Vbgdu8St7USs4q76,13,13,08OUKuV8oRKp0MjJLdS1DD,Satellite,0.579,0.956,8,-3.24,0,0.0864,0.000597,5.08e-05,0.0912,0.4,127.994,271750,4
7C1z72Vbgdu8St7USs4q76,13,13,11844dsNtU4OJWXesfvSGd,Oceans,0.55,0.846,8,-2.453,1,0.0465,0.281,0,0.117,0.244,128.02,211750,4
7C1z72Vbgdu8St7USs4q76,13,13,7GJzmo8TiG1ekqepGmvb2y,We Are Young,0.557,0.832,2,-4.336,1,0.0421,9.62e-05,8.17e-06,0.163,0.467,128.066,211750,4
7C1z72Vbgdu8St7USs4q76,13,13,5FvdosXlXa4j2dVhlqCcjn,Savage,0.675,0.994,8,-2.587,1,0.368,0.000586,0.000774,0.0919,0.252,127.986,187500,4
7C1z72Vbgdu8St7USs4q76,13,13,2kn9iiEtOK01DogmWoc51C,Explode,0.686,0.967,2,-0.729,1,0.093,0.0101,0.00521,0.303,0.155,129.948,300500,4
7C1z72Vbgdu8St7USs4q76,13,13,3Pk9pWstnDqK7AEoTwg2KM,Spitfire,0.53,0.922,11,-2.201,1,0.0647,0.00227,0.000158,0.109,0.103,169.974,194846,4
1F9whx0ySPf74T4I6cabaM,13,Hawai'i '13,7FDIpINvJJ8QrcK21dKQII,He Mele No Ku'u Hawai'i,0.335,0.289,2,-17.229,1,0.0312,0.846,1.26e-06,0.306,0.209,35.708,80293,4
1F9whx0ySPf74T4I6cabaM,13,Hawai'i '13,3Ajg076kjpTe914lHGUfMG,Even Before,0.814,0.542,9,-8.724,1,0.0536,0.0737,0.00807,0.071,0.736,114.984,302893,4
1F9whx0ySPf74T4I6cabaM,13,Hawai'i '13,7uamNBBZGOLwHLglzbRg4z,Good One,0.892,0.568,2,-7.943,1,0.0926,0.0398,0,0.12,0.916,130.124,206000,4
1F9whx0ySPf74T4I6cabaM,13,Hawai'i '13,5x0Q1PP2ISf1tfJQcqfL1f,Something About It,0.621,0.628,10,-7.099,0,0.101,0.00449,0,0.111,0.922,174.843,238080,4
1F9whx0ySPf74T4I6cabaM,13,Hawai'i '13,6o4KpzvIJmMtjLBxjCuVWX,Power in the Words,0.737,0.77,10,-7.957,0,0.0421,0.0664,7.32e-06,0.122,0.902,88.001,278333,4
1F9whx0ySPf74T4I6cabaM,13,Hawai'i '13,1GltPeKELEgNmRdVl77hbW,Good Vibe Killah,0.709,0.78,4,-7.937,0,0.0516,0.0075,1.25e-06,0.268,0.858,142.951,272480,4
1F9whx0ySPf74T4I6cabaM,13,Hawai'i '13,1bw3fTvPKyLKFIuJi84JUl,Chocolates & Roses,0.55,0.295,0,-11.751,1,0.0472,0.127,0,0.0942,0.288,131.089,303013,4
1F9whx0ySPf74T4I6cabaM,13,Hawai'i '13,6g5kJh7qjr6axx0IbmKwFQ,Hold Me Tight,0.657,0.686,0,-7.662,1,0.0914,0.00744,0.000117,0.323,0.681,82.465,216667,4
1F9whx0ySPf74T4I6cabaM,13,Hawai'i '13,2wNatlnWBREHvOU4lnrjDa,Striking up a Love,0.727,0.703,5,-9.419,1,0.0669,0.0138,3.79e-06,0.0845,0.698,143.02,241307,4
1F9whx0ySPf74T4I6cabaM,13,Hawai'i '13,2k4RiaKUxh40L3SuvBxSgV,Take Me On,0.775,0.542,9,-9.822,1,0.0993,0.0424,0,0.13,0.964,144.996,204867,4
1F9whx0ySPf74T4I6cabaM,13,Hawai'i '13,6bPmhCVVdiLCB7JLdfsRAs,Forgive Me,0.779,0.586,0,-9.342,0,0.0536,0.0517,0.00422,0.0892,0.834,140.078,227920,4
1F9whx0ySPf74T4I6cabaM,13,Hawai'i '13,3LekGSq15nD8Bk32SN48aE,Count to 3,0.736,0.579,6,-8.393,1,0.0393,0.0916,0.000546,0.376,0.871,147.993,247947,4
1F9whx0ySPf74T4I6cabaM,13,Hawai'i '13,51UXwKvSbpjATyHafgb7iC,Stand & Rise,0.822,0.471,7,-8.679,1,0.091,0.0736,3.89e-06,0.0952,0.683,122.02,267547,4
1F9whx0ySPf74T4I6cabaM,13,Hawai'i '13,190i8KLRZWYoEvlp6n2bXQ,Always & Forever,0.618,0.713,7,-7.519,1,0.0507,0.00358,0.000183,0.199,0.522,169.952,277387,4
1F9whx0ySPf74T4I6cabaM,13,Hawai'i '13,5ZjhUNwgcT0YXIfTRvyNYZ,Hawai'i Aloha,0.193,0.474,11,-14.245,1,0.0407,0.803,0,0.476,0.24,81.717,110431,4
5WXL9YjbNd4GIqWc9mZOOq,13,13,3QbnMRadaXqmlghaglLAit,End Of The Beginning,0.31,0.886,10,-4.056,0,0.0632,8.12e-05,0.113,0.0975,0.162,122.37,486227,4
5WXL9YjbNd4GIqWc9mZOOq,13,13,3IKJNHnVZ2bXGjAFBJiUYo,God Is Dead?,0.379,0.726,3,-4.935,0,0.0332,0.000193,0.00266,0.0578,0.169,120.012,532267,4
5WXL9YjbNd4GIqWc9mZOOq,13,13,1PZ3DwxBYzuRYXt2fpomfY,Loner,0.465,0.869,1,-3.109,1,0.0285,0.00107,0.00789,0.231,0.743,104.073,299933,4
5WXL9YjbNd4GIqWc9mZOOq,13,13,4HFRItYjNrcwT6Vbtbk2i4,Zeitgeist,0.484,0.252,3,-12.774,0,0.0321,0.816,0.0399,0.377,0.173,111.917,277787,4
5WXL9YjbNd4GIqWc9mZOOq,13,13,0BfFxZfRGcf6FOCpZ75tr0,Age Of Reason,0.318,0.825,3,-4.026,0,0.049,0.000106,0.317,0.256,0.369,117.959,421067,4
5WXL9YjbNd4GIqWc9mZOOq,13,13,21t1bdwV3pEawdK9OhsauX,Live Forever,0.341,0.885,10,-3.476,0,0.0375,7.27e-06,0.0154,0.251,0.553,127.271,286507,4
5WXL9YjbNd4GIqWc9mZOOq,13,13,3gY381aWseWtDcnanY9n6u,Damaged Soul,0.367,0.751,1,-4.862,1,0.0508,0.00482,0.509,0.0935,0.361,135.573,471667,4
5WXL9YjbNd4GIqWc9mZOOq,13,13,3zjDIbQ3lLWXekq1PBVYM9,Dear Father,0.421,0.945,3,-4.307,0,0.0745,0.00211,0.00144,0.215,0.341,139.252,440173,4
5WXL9YjbNd4GIqWc9mZOOq,13,13,0Gnx4WTUEUxA6WBETrp3yJ,Methademic,0.409,0.962,11,-3.713,1,0.0835,7.26e-05,0.021,0.128,0.224,77.021,358213,4
5WXL9YjbNd4GIqWc9mZOOq,13,13,3I28TfbHcWVhCKxmCIhs9F,Peace Of Mind,0.341,0.817,8,-3.996,0,0.0425,0.00352,0.00365,0.118,0.504,131.991,220760,4
5WXL9YjbNd4GIqWc9mZOOq,13,13,79muBjOf7N6akgrEJuik6R,Pariah,0.481,0.854,3,-2.812,0,0.0298,0.000921,0.0268,0.0597,0.288,109.65,334613,4
5WXL9YjbNd4GIqWc9mZOOq,13,13,0ssM0AZdWKEEaqPTHzwYWl,Dirty Women - Live in Australia / 2013,0.23,0.95,9,-3.707,1,0.0739,7.18e-05,0.0616,0.925,0.342,113.447,440556,4
4xgHVez9olURpSrcg6gHMQ,13,Directo 93-13 (En Vivo/20 Aniversario/Vol.2),2gcrP15rQNHoorrZrHmHOS,Cuando Estás De Buenas - En Vivo,0.505,0.899,11,-5.691,1,0.298,0.296,1.46e-06,0.426,0.538,82.485,203587,4
4xgHVez9olURpSrcg6gHMQ,13,Directo 93-13 (En Vivo/20 Aniversario/Vol.2),0QbVkMRI1gpDPFGeQfkPyE,Fácil Y Accesible - En Vivo,0.483,0.814,11,-6.273,1,0.118,0.142,2.42e-06,0.222,0.712,157.651,216453,4
4xgHVez9olURpSrcg6gHMQ,13,Directo 93-13 (En Vivo/20 Aniversario/Vol.2),7nLtSwFulTjzVcFWxdxr0F,Rezaré - En Vivo,0.459,0.633,11,-6.542,1,0.0325,0.272,0,0.275,0.212,130.846,211053,4
4xgHVez9olURpSrcg6gHMQ,13,Directo 93-13 (En Vivo/20 Aniversario/Vol.2),638CB1DdK2ywXQvZnUq7NM,A Chillar A Otra Parte - En Vivo,0.52,0.837,0,-5.446,1,0.184,0.177,0,0.262,0.658,86.678,224627,4
4xgHVez9olURpSrcg6gHMQ,13,Directo 93-13 (En Vivo/20 Aniversario/Vol.2),6tlRX3uEUiY6vcgWb1Kw3i,Que Me Lleve El Diablo - En Vivo,0.616,0.75,9,-7.411,1,0.0595,0.0231,0.000696,0.467,0.443,108.909,260013,4
4xgHVez9olURpSrcg6gHMQ,13,Directo 93-13 (En Vivo/20 Aniversario/Vol.2),0WHNymCwaOZSgQSxFtkZWc,Mientras Dormías - En Vivo,0.406,0.799,11,-5.286,1,0.127,0.0981,0,0.943,0.603,165.934,153733,4
4xgHVez9olURpSrcg6gHMQ,13,Directo 93-13 (En Vivo/20 Aniversario/Vol.2),7t4qGHk87Tfr1OHk0sYpuE,Mundo De Amor - En Vivo,0.423,0.777,5,-7.217,1,0.102,0.258,2.13e-06,0.365,0.21,91.248,214493,4
4xgHVez9olURpSrcg6gHMQ,13,Directo 93-13 (En Vivo/20 Aniversario/Vol.2),4g6yntmN4FuUluz9OZGiFd,Cariño Dónde Andarás - En Vivo,0.379,0.804,2,-5.6,1,0.0966,0.00377,0,0.225,0.672,184.568,185827,3
4xgHVez9olURpSrcg6gHMQ,13,Directo 93-13 (En Vivo/20 Aniversario/Vol.2),7Lu4HtBDYOlb25cLsYCbJM,Humíllate - En Vivo,0.507,0.775,0,-6.372,1,0.134,0.0919,0,0.86,0.669,82.614,199893,4
4xgHVez9olURpSrcg6gHMQ,13,Directo 93-13 (En Vivo/20 Aniversario/Vol.2),1sKjsMXADsRUNqnqiOKOhq,Moneda Sin Valor - En Vivo,0.594,0.732,7,-5.025,1,0.0464,0.11,0,0.784,0.894,114.177,191987,4
4xgHVez9olURpSrcg6gHMQ,13,Directo 93-13 (En Vivo/20 Aniversario/Vol.2),723lrCLGIK4Vb9w9iWJrik,Mitad Y Mitad - En Vivo,0.482,0.832,0,-5.235,1,0.0706,0.159,3.96e-06,0.459,0.574,151.844,185893,4
4xgHVez9olURpSrcg6gHMQ,13,Directo 93-13 (En Vivo/20 Aniversario/Vol.2),2z5B6BvKs0WrDaTisAnXBm,Tragos Amargos - En Vivo,0.388,0.767,0,-6.288,1,0.0415,0.062,0.000127,0.914,0.423,149.923,176080,3
4xgHVez9olURpSrcg6gHMQ,13,Directo 93-13 (En Vivo/20 Aniversario/Vol.2),1foqFkUG04y0CfyqEoYrkE,Aunque No Sea Conmigo - En Vivo,0.426,0.789,6,-6.531,0,0.181,0.512,0,0.875,0.338,176.614,234093,4
4xgHVez9olURpSrcg6gHMQ,13,Directo 93-13 (En Vivo/20 Aniversario/Vol.2),6FsI42xmM53REALI1OOFAD,Te Lo Pido Por Favor - En Vivo,0.466,0.746,0,-4.45,1,0.0557,0.349,6.49e-06,0.895,0.331,94.072,186853,4
4xgHVez9olURpSrcg6gHMQ,13,Directo 93-13 (En Vivo/20 Aniversario/Vol.2),4SzafM6avAMYLnid4Hb6R9,El Mil Amores - En Vivo,0.512,0.806,9,-4.012,1,0.163,0.251,0,0.952,0.523,86.828,237827,4
3LRsbclfKVaByqLU641wH5,13,13 Celebrando El 13,7BfIsls4rRVAUhj16hHgM9,Que Dios Bendiga,0.853,0.559,8,-7.072,1,0.035,0.723,0,0.31,0.948,128.011,259707,4
3LRsbclfKVaByqLU641wH5,13,13 Celebrando El 13,1fVUL4djijo3JkFyqBQKwC,Mil Navajas,0.868,0.63,7,-7.609,0,0.0539,0.598,6.57e-06,0.0766,0.938,133.094,178173,4
3LRsbclfKVaByqLU641wH5,13,13 Celebrando El 13,4ZjT5Z7oo9NtQcJLIlOupW,Estuve,0.726,0.591,4,-7.269,1,0.0371,0.524,2.78e-05,0.309,0.584,129.099,199000,4
3LRsbclfKVaByqLU641wH5,13,13 Celebrando El 13,15GL3L7aN9gkTovuYApJ4r,Ya Se Acabó,0.52,0.403,10,-7.392,1,0.0465,0.664,0,0.0724,0.709,174.265,178627,1
3LRsbclfKVaByqLU641wH5,13,13 Celebrando El 13,7uRDh8yvmefFdJpoH9MRXr,Amores Malditos,0.727,0.533,4,-6.966,0,0.0443,0.543,0,0.271,0.858,143.971,178533,3
3LRsbclfKVaByqLU641wH5,13,13 Celebrando El 13,44P2cTsJ3QF8HQsgdlMJge,La Derrota,0.609,0.291,2,-6.655,1,0.0301,0.724,0,0.302,0.741,81.767,199893,4
3LRsbclfKVaByqLU641wH5,13,13 Celebrando El 13,1NXRoECgTwgaeekysRe1td,Las Mujeres Olvidadas,0.412,0.372,11,-7.997,1,0.0335,0.462,0,0.0869,0.36,174.192,194867,4
3LRsbclfKVaByqLU641wH5,13,13 Celebrando El 13,6vap3d2mFX3mmWq1tNd0uH,Tú Sabes Quien,0.692,0.584,9,-6.992,1,0.0316,0.477,0,0.155,0.468,105.027,197267,4
3LRsbclfKVaByqLU641wH5,13,13 Celebrando El 13,4hTgRXA7Zp7wxPcKmMLNzc,Voy A Conquistarte,0.833,0.497,11,-7.298,0,0.036,0.544,0,0.0343,0.928,97.052,173787,3
3LRsbclfKVaByqLU641wH5,13,13 Celebrando El 13,1FBfCuIkGEFgREA2dwR5mU,Diséñame,0.699,0.364,0,-8.902,1,0.027,0.49,6.62e-06,0.124,0.691,93.965,211107,4
3LRsbclfKVaByqLU641wH5,13,13 Celebrando El 13,1OX01KcgbBm8uEvE1NZOVL,Niña Hechicera,0.85,0.494,9,-7.765,1,0.0383,0.581,0,0.0627,0.898,129.943,183173,4
3LRsbclfKVaByqLU641wH5,13,13 Celebrando El 13,0qqLzlmKDj55Zmck2rdT33,Un Millón De Primaveras,0.728,0.451,3,-6.439,1,0.0308,0.64,0,0.0653,0.954,100.506,172413,4
3LRsbclfKVaByqLU641wH5,13,13 Celebrando El 13,1NSZkKacsuxNsodF2fiqkp,Tu Sai Chi,0.853,0.535,7,-6.316,1,0.0355,0.423,0,0.0936,0.809,102.96,187013,4
1U7BErPHxIgtzsq05Wfj5E,13,"Transcendental - Daniil Trifonov Plays Franz Liszt (Etudes S. 139, S. 141, S. 144, S. 145)",00Cg5tZvsKp6bHB8HiJj7Q,"12 Etudes d'exécution transcendante, S.139: No.1 Prélude (Presto)",0.324,0.176,0,-18.35,1,0.0452,0.961,0.64,0.107,0.201,167.482,50787,3
1U7BErPHxIgtzsq05Wfj5E,13,"Transcendental - Daniil Trifonov Plays Franz Liszt (Etudes S. 139, S. 141, S. 144, S. 145)",0fxbEU9qi57csTBHMKDGch,"12 Etudes d'exécution transcendante, S.139: No.2 Molto vivace",0.364,0.315,2,-17.486,0,0.0345,0.979,0.87,0.0898,0.349,120.651,125960,3
1U7BErPHxIgtzsq05Wfj5E,13,"Transcendental - Daniil Trifonov Plays Franz Liszt (Etudes S. 139, S. 141, S. 144, S. 145)",7fbBk1nJhgB7wAsbLeEN0L,"12 Etudes d'exécution transcendante, S.139: No.3 Paysage (Poco adagio)",0.392,0.00709,5,-31.877,1,0.051,0.991,0.793,0.0871,0.0367,115.633,320693,4
1U7BErPHxIgtzsq05Wfj5E,13,"Transcendental - Daniil Trifonov Plays Franz Liszt (Etudes S. 139, S. 141, S. 144, S. 145)",4KfYq2wzadfHuMjG8xoVCe,"12 Etudes d'exécution transcendante, S.139: No.4 Mazeppa (Presto)",0.317,0.334,9,-17.827,1,0.0418,0.982,0.879,0.116,0.0389,106.183,488133,3
1U7BErPHxIgtzsq05Wfj5E,13,"Transcendental - Daniil Trifonov Plays Franz Liszt (Etudes S. 139, S. 141, S. 144, S. 145)",4dzsSnlhTxKA8bOiBmhYew,"12 Etudes d'exécution transcendante, S.139: No.5 Feux follets (Allegretto)",0.304,0.147,10,-24.742,1,0.0331,0.986,0.924,0.17,0.346,83.359,207067,4
1U7BErPHxIgtzsq05Wfj5E,13,"Transcendental - Daniil Trifonov Plays Franz Liszt (Etudes S. 139, S. 141, S. 144, S. 145)",3qsUV89T0OhYaJsHKcmGKj,"12 Etudes d'exécution transcendante, S.139: No.6 Vision (Lento)",0.244,0.137,7,-19.618,1,0.0343,0.966,0.872,0.0776,0.0346,77.116,341307,4
1U7BErPHxIgtzsq05Wfj5E,13,"Transcendental - Daniil Trifonov Plays Franz Liszt (Etudes S. 139, S. 141, S. 144, S. 145)",2PPKkZOIkOoZ2F6p9LIdfl,"12 Etudes d'exécution transcendante, S.139: No.7 Eroica (Allegro)",0.41,0.149,6,-18.286,1,0.048,0.982,0.828,0.108,0.0918,101.485,277920,4
1U7BErPHxIgtzsq05Wfj5E,13,"Transcendental - Daniil Trifonov Plays Franz Liszt (Etudes S. 139, S. 141, S. 144, S. 145)",0zvTfA7HmNRwWqAJmF7hew,"12 Etudes d'exécution transcendante, S.139: No.8 Wilde Jagd (Presto furioso)",0.403,0.199,5,-18.349,0,0.0344,0.98,0.886,0.126,0.165,99.623,298173,4
1U7BErPHxIgtzsq05Wfj5E,13,"Transcendental - Daniil Trifonov Plays Franz Liszt (Etudes S. 139, S. 141, S. 144, S. 145)",5yrpuk828CDVvoaPSODZjv,"12 Etudes d'exécution transcendante, S.139: No.9 Ricordanza (Andantino)",0.285,0.0299,8,-29.073,1,0.0346,0.985,0.897,0.107,0.036,87.607,667427,4
1U7BErPHxIgtzsq05Wfj5E,13,"Transcendental - Daniil Trifonov Plays Franz Liszt (Etudes S. 139, S. 141, S. 144, S. 145)",1ELcttI81GVsu8y0nVjX1L,"12 Etudes d'exécution transcendante, S.139: No.10 Allegro agitato molto",0.242,0.219,1,-18.314,1,0.0329,0.983,0.864,0.201,0.0581,72.215,265693,4
1U7BErPHxIgtzsq05Wfj5E,13,"Transcendental - Daniil Trifonov Plays Franz Liszt (Etudes S. 139, S. 141, S. 144, S. 145)",6hcIIQ3267UJwyg06wy1RT,"12 Etudes d'exécution transcendante, S.139: No.11 Harmonies du soir (Andantino)",0.326,0.0543,6,-21.563,1,0.0428,0.985,0.905,0.0956,0.0367,65.305,569133,4
1U7BErPHxIgtzsq05Wfj5E,13,"Transcendental - Daniil Trifonov Plays Franz Liszt (Etudes S. 139, S. 141, S. 144, S. 145)",4ccvbJzxfLzp1II9xS4QGK,"12 Etudes d'exécution transcendante, S.139: No.12 Chasse neige (Andante con moto)",0.307,0.185,10,-20.422,0,0.0315,0.988,0.887,0.0854,0.0392,137.405,352120,4
1U7BErPHxIgtzsq05Wfj5E,13,"Transcendental - Daniil Trifonov Plays Franz Liszt (Etudes S. 139, S. 141, S. 144, S. 145)",2aEJj0xXp5X8AzAeQxnbnt,"2 Etudes de Concert, S.145: No.1 Waldesrauschen",0.236,0.123,1,-22.065,1,0.0306,0.983,0.9,0.0515,0.0798,95.433,253627,4
1U7BErPHxIgtzsq05Wfj5E,13,"Transcendental - Daniil Trifonov Plays Franz Liszt (Etudes S. 139, S. 141, S. 144, S. 145)",56Xsp5UNiPvTF38Nws1xLd,"2 Etudes de Concert, S.145: No.2 Gnomenreigen",0.385,0.141,6,-25.372,1,0.0371,0.985,0.904,0.149,0.352,135.06,173827,3
1U7BErPHxIgtzsq05Wfj5E,13,"Transcendental - Daniil Trifonov Plays Franz Liszt (Etudes S. 139, S. 141, S. 144, S. 145)",7AtRv33vSDI4n9i9rKFYTu,"3 Etudes de Concert, S.144: No.1 In A Flat ""Il lamento"" (A capriccio - Allegro cantabile)",0.206,0.0869,10,-23.607,0,0.0417,0.991,0.887,0.135,0.0366,79.943,546987,4
1U7BErPHxIgtzsq05Wfj5E,13,"Transcendental - Daniil Trifonov Plays Franz Liszt (Etudes S. 139, S. 141, S. 144, S. 145)",69X0UQZEhaahdknoR1bCbn,"3 Etudes de Concert, S.144: No.2 In F Minor ""La leggierezza"" (A capriccio - Quasi allegretto)",0.254,0.123,10,-25.065,0,0.0367,0.985,0.911,0.104,0.0437,60.561,272573,4
1U7BErPHxIgtzsq05Wfj5E,13,"Transcendental - Daniil Trifonov Plays Franz Liszt (Etudes S. 139, S. 141, S. 144, S. 145)",6Y2ID5LrizFmT8FL0BQEgG,"3 Etudes de Concert, S.144: No.3 In D Flat ""Un sospiro"" (Allegro affettuoso)",0.155,0.058,1,-26.592,1,0.0425,0.984,0.88,0.0969,0.0329,76.952,319347,4
